456.1196 903.3232
434.3755 500.6267
811.3595 553.6737
712.1748 123.1421
814.7598 385.4937
629.11 891.8257
988.8178 16.7652
967.4559 99.3803
681.553 169.7709
921.659 610.5126
420.0656 702.5142
517.0472 86.359
960.1173 311.1527
620.2401 130.2329
901.2256 528.5117
50.8413 737.1461
836.8827 13.9545
45.8724 760.1444
256.0351 460.9722
217.5149 34.4165
426.2099 500.9798
930.0712 751.302
817.5254 918.8618
794.5203 531.8967
419.2959 927.527
989.0274 82.1589
965.9048 708.2952
778.5416 410.4044
894.6126 470.0454
460.7732 505.5249
451.8523 417.9108
883.4518 319.7672
544.7944 346.3618
122.3007 517.2934
748.1345 589.5474
870.9379 465.6072
379.6972 215.0957
471.6966 544.8274
883.019 514.8933
703.8006 788.8169
777.4335 990.6151
925.4731 494.9643
911.6439 103.2441
425.9384 421.0758
363.1554 301.6177
268.2371 42.0971
252.071 260.3988
433.7817 278.551
446.4568 466.1451
23.1267 92.2304
792.9941 100.4827
796.6008 786.0197
328.86 390.2217
750.3258 332.2774
983.2051 862.0012
823.8251 662.4556
926.3373 618.446
696.4658 408.0951
519.3166 928.0914
177.3677 980.8226
401.8326 66.1164
127.5117 291.8519
11.339 880.5689
982.9454 491.7539
222.0119 317.0234
601.6947 871.3409
427.6211 886.2731
345.6884 248.9922
738.8746 109.0352
146.3623 447.7135
600.947 415.4196
369.549 141.6977
895.5022 528.2014
673.8175 215.8524
164.552 764.0858
323.705 197.8685
759.9181 369.3415
768.7934 111.6742
495.9925 363.6697
596.0827 747.2055
666.8791 102.9084
424.1133 476.3792
971.354 162.6345
761.8386 767.8
347.2942 353.7604
230.9052 125.8983
565.8505 667.612
196.4499 279.7925
279.0343 533.903
57.6888 153.0813
821.9932 982.8866
433.4474 29.0911
442.4221 804.5186
500.7331 948.9327
723.03 572.0924
853.6608 481.3315
942.0646 42.471
982.8733 352.1716
238.2471 823.2381
526.014 644.511
366.7179 933.4951
903.5346 857.1695
735.7805 378.7323
12.1876 964.371
419.6543 705.4145
353.9535 501.658
849.706 713.4149
827.4208 596.719
609.7802 826.5466
76.3351 0.5005
627.6947 186.2365
360.2009 478.6259
229.1119 423.7549
657.9734 16.9762
974.4918 945.8648
237.4541 179.6875
418.6586 714.8335
318.816 650.7277
488.5961 987.5426
216.006 80.7125
144.1817 266.5229
818.5744 600.2117
895.3073 198.3297
124.8249 31.1227
541.3486 542.2572
304.2315 506.706
84.9413 170.4914
229.0138 671.0143
87.1441 763.6767
742.6399 435.5598
383.8825 238.7417
647.1791 927.513
549.613 791.4435
701.8099 987.5514
91.3123 398.5876
847.2403 470.5364
507.4101 540.3584
637.8832 982.3226
